Address,Price,Space,Rooms,Market,Year,Evelevator,Balcony,Level,Parking place
"Warszawa, Ursynów",799000,73,3,wtórny,1987,nie,balkon,3/3,
"Warszawa, Wola, ul. Kolejowa",1047200,44,2,wtórny,2020,tak,balkon,4/6,
"Warszawa, Białołęka, ul. Geodezyjna",1890000,151,5,wtórny,2009,tak,"balkon, taras",4/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Kabaty, ul. Wąwozowa",696600,54,2,wtórny,1993,"zmywarka, meble, pralka",balkon,1/10,garaż/miejsce parkingowe
"Warszawa, Ursus",847096,81.63,4,pierwotny,2022,oddzielna kuchnia,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Ursynów",799000,73,3,wtórny,1987,nie,balkon,3/3,
"Warszawa, Mokotów, Górny Mokotów",2200000,96,3,wtórny,2022-04-05,plastikowe,,4/4,
"Warszawa, Praga-Północ, Sierakowskiego",825000,43,2,wtórny,2021,"telewizja kablowa, internet",balkon,1/6,
"Warszawa, Praga-Południe, ul. Przeworska",,43.71,2,,,,,5/5,garaż/miejsce parkingowe
"Warszawa, Rembertów, Franciszka Ilskiego",709000,73.3,4,wtórny,1996,meble,,4/4,
"Warszawa, Ursynów, Imielin, Ferdynanda Magellana",389000,31,1,wtórny,1980,monitoring / ochrona,,5/7,
"Warszawa, Ursynów, Imielin, Bociania",2410000,193,7,pierwotny,2020,tak,,parter/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,46.2,2,pierwotny,2023,"telewizja kablowa, internet",balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Nakielska",,60.26,3,pierwotny,2023,domofon / wideofon,balkon,4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,59.96,3,pierwotny,2023,tak,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka",700000,67,3,wtórny,2004,,balkon,2/3,
"Warszawa, Białołęka, Flisaków",580000,55,3,,,,,,
"Warszawa, Wola, Obozowa",370000,28,1,wtórny,1936,nie,ogródek,parter/2,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",724500,48.3,2,wtórny,2018,,,2/11,
"Warszawa, Targówek, Elsnerów, Zamkowa",715000,55.5,3,wtórny,2015,,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Bemowo",2890000,164,5,wtórny,2011,monitoring / ochrona,taras,6/6,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Miła",480000,26,1,wtórny,1965,nie,,1/4,
"Warszawa, Targówek, Bródno, Michała Kleofasa Ogińskiego",549900,52,3,wtórny,1978,,balkon,3/4,
"Warszawa, Mokotów, Bukowińska",685000,55,3,wtórny,1972,wielka płyta,balkon,3/10,
"Warszawa, Wola, Sienna",480000,24,1,wtórny,1966,"telewizja kablowa, internet",,5/8,
"Warszawa, Targówek, Bródno, Krasnobrodzka",599990,60.5,3,wtórny,1975,wielka płyta,balkon,7/12,
"Warszawa, Praga-Południe, Gocław",498000,42,2,wtórny,1985,tak,balkon,10/10,
"Warszawa, Praga-Północ",595000,36.8,2,wtórny,1974,tak,balkon,&gt; 10/11,
"Warszawa, Żoliborz, Stary Żoliborz",826000,54.82,3,wtórny,kamienica,cegła,balkon,4/5,
"Warszawa, Wola, Czyste, Aleja Prymasa Tysiąclecia",992000,32,1,wtórny,2019,tak,balkon,&gt; 10/11,
"Warszawa, Białołęka, Głębocka",630000,56,2,wtórny,2015,tak,,4/4,garaż/miejsce parkingowe
"Warszawa, Wola, Stanisława Staszica",548000,42.4,2,wtórny,1952,"piwnica, oddzielna kuchnia",,1/4,
"Warszawa, Białołęka, Płochocińska",399000,44.03,3,pierwotny,2022-05-31,plastikowe,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Rozbrat",660000,21.5,1,wtórny,1931,cegła,,3/5,
"Warszawa, Żoliborz",1650000,78,3,wtórny,1930,piwnica,balkon,2/2,
"Warszawa, Ochota, Barska",980000,61,3,wtórny,1954,nie,,1/5,
"Warszawa, Targówek, Remiszewska",555000,51.3,2,wtórny,1976,,balkon,4/12,
"Warszawa, Targówek, Bródno, Aleksandra Kowalskiego",406990,36,2,wtórny,1975,nie,,parter/11,
"Warszawa, Białołęka, ul. Odkryta 50",,98.6,4,pierwotny,2023,"telewizja kablowa, internet","balkon, taras",4/4,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Nakielska",,66.46,3,pierwotny,2023,domofon / wideofon,balkon,3,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Przedpole",550000,33,2,wtórny,2021,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,1,
"Warszawa, Wilanów, ul. Goplańska 29",630000,50,2,wtórny,1980,tak,balkon,5/10,
"Warszawa, Żoliborz, ul. Ludwika Rydygiera",1500000,76.97,3,wtórny,2014,tak,balkon,6/9,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,68.5,4,pierwotny,2023,tak,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,59.34,3,pierwotny,2022,"telewizja kablowa, internet",balkon,6,garaż/miejsce parkingowe
"Warszawa, Ursus",,33.59,2,pierwotny,2023,"internet, telefon",taras,parter/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Portofino",375000,31,2,wtórny,1976,tak,,1/10,
"Warszawa, Targówek, Bródno, Łabiszyńska",484900,46.5,3,wtórny,1970,piwnica,balkon,3/4,
"Warszawa, Białołęka, Odkryta",370000,35.7,1,wtórny,2000,monitoring / ochrona,,3/4,garaż/miejsce parkingowe
"Warszawa, Wola, Żytnia",700000,51,2,wtórny,1974,monitoring / ochrona,,parter/3,
"Warszawa, Wola, Górczewska",374875,37.87,2,wtórny,2022-03-22,plastikowe,,1/3,
"Warszawa, Śródmieście, Powiśle",2820000,120,4,wtórny,nie,,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Sandomierska",1480000,88,3,wtórny,1906,,balkon,4/4,
"Warszawa, Bielany, Dorycka",389000,24.4,1,wtórny,1968,monitoring / ochrona,balkon,7/10,garaż/miejsce parkingowe
"Warszawa, Śródmieście, rondo ONZ",997000,63.5,3,wtórny,1970,telewizja kablowa,balkon,9/10,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Stary Żoliborz, Hanki Czaki",3675000,267,4,wtórny,2010,"system alarmowy, monitoring / ochrona","balkon, taras",7/7,garaż/miejsce parkingowe
"Warszawa, Targówek, Chodecka 8",450000,38,2,wtórny,1972,tak,balkon,10/10,
"Warszawa, Śródmieście, Powiśle, Wybrzeże Kościuszkowskie",610000,30,1,wtórny,1938,tak,,4/4,
"Warszawa, Ochota, ul. Słupecka",1470000,104.1,4,wtórny,1930,nie,balkon,3/3,
"Warszawa, Śródmieście, Chmielna",950000,74.2,3,wtórny,2021-04-23,nie,balkon,1/10,garaż/miejsce parkingowe
"Warszawa, Śródmieście",1700000,77.26,4,wtórny,2022-10-01,"telewizja kablowa, internet","balkon, taras",5/8,garaż/miejsce parkingowe
"Warszawa, Żoliborz",2136000,85.5,4,pierwotny,2022,"telewizja kablowa, internet",taras,1/2,garaż/miejsce parkingowe
"Warszawa, Mokotów, Służewiec, Wynalazek",1149000,72,3,wtórny,2007,,,3/6,
"Warszawa, Mokotów, Ksawerów, Bukowińska",689999,55,3,wtórny,2022-05-06,plastikowe,balkon,3/10,
"Warszawa, Wola, Odolany, Juliana Konstantego Ordona",686250,45.75,2,wtórny,2022-06-17,tak,balkon,7/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, Stegny, Jałtańska",579999,53,3,wtórny,2022-05-06,plastikowe,balkon,5/10,
"Warszawa, Bemowo, ul. Mieczysława Wolfkego",530000,50.5,2,wtórny,2022-04-26,plastikowe,balkon,2/10,
"Warszawa, Wawer, Trakt Lubelski",770000,63.91,3,wtórny,2016,"system alarmowy, domofon / wideofon",,parter/1,
"Warszawa, Bielany, ul. Hansa Christiana Andersena",530000,43.65,2,wtórny,blok,"telewizja kablowa, internet, telefon",balkon,1/11,
"Warszawa, Wola, Czyste, Giełdowa",999000,50.23,2,wtórny,2010,tak,balkon,1/17,garaż/miejsce parkingowe
"Warszawa, Wilanów, Syta",1470000,83.5,3,wtórny,2022-05-05,plastikowe,"ogródek, taras",parter/2,garaż/miejsce parkingowe
"Warszawa, Włochy",635000,44.14,2,pierwotny,2022,monitoring / ochrona,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Śródmieście",745626877,187.24,3,pierwotny,2022-04-21,drewniane,,5/5,garaż/miejsce parkingowe
"Warszawa, Ursynów, Natolin, al. Komisji Edukacji Narodowej",725000,46.8,2,wtórny,2008,monitoring / ochrona,balkon,2/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Edwarda Józefa Abramowskiego",888000,44.24,2,,,,,6/8,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Jana i Jędrzeja Śniadeckich",3402000,126,4,wtórny,1905,tak,balkon,4/4,
"Warszawa, Mokotów, Bluszczańska",648868,39.24,2,pierwotny,2022,monitoring / ochrona,,1/2,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Powiśle",620000,30,1,wtórny,1910,,,2/4,
"Warszawa, Włochy, Jutrzenki",479000,40,2,wtórny,2022,"telewizja kablowa, internet","ogródek, taras",parter/6,garaż/miejsce parkingowe
"Warszawa, Ursynów",790000,64.9,3,wtórny,1980,tak,balkon,parter/12,
"Warszawa, Mokotów, ul. Zaniemyska",710000,49,2,wtórny,1964,nie,balkon,1/3,
"Warszawa, Targówek, Krośniewicka 5",719820,53.32,2,pierwotny,2023,"telewizja kablowa, internet, telefon",balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Włochy, Aleja Krakowska",,45.38,2,,,,"taras, ogródek",parter/10,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Przy Agorze",789592,57.4,3,,,,ogródek,parter/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Podskarbińska",717601,70.36,3,,,,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Włochy, Aleja Krakowska",711954,52.74,3,,,,,1/10,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Podskarbińska",829328,78.99,4,,,,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Górskiego Wojciecha",2390000,80,3,wtórny,2010,tak,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów, Bukowińska",579999,36.4,1,wtórny,2022-05-05,plastikowe,balkon,1/16,garaż/miejsce parkingowe
"Warszawa, Targówek",559000,41.9,2,wtórny,2018,monitoring / ochrona,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Białołęka",362710,38.18,1,pierwotny,blok,"telewizja kablowa, internet, telefon",balkon,3,
"Warszawa, Mokotów, Stegny, Sozopolska",779999,67,4,wtórny,2022-05-05,plastikowe,balkon,4/10,
"Warszawa, Wawer",1400000,202,6,wtórny,2001,nie,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Mokotów, Białej Floty",2499000,120,4,wtórny,2022-03-01,nie,balkon,3/6,garaż/miejsce parkingowe
"Dyrekcyjna, Warszawa, mazowieckie",549000,57.34,3,wtórny,2022,,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,53.43,3,pierwotny,2023,"telewizja kablowa, internet",balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Nakielska",,60.26,3,pierwotny,2023,domofon / wideofon,balkon,3,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,71.37,4,pierwotny,2023,tak,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,59.34,3,pierwotny,2022,"telewizja kablowa, internet",balkon,7,
"Warszawa, Ursus",,36.19,2,pierwotny,2023,"internet, telefon",taras,parter/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Puławska",468000,33.3,1,wtórny,2021-02-25,plastikowe,,4/3,
"Warszawa, Mokotów, Jana Pawła Woronicza",820000,47.5,2,wtórny,2006,"telewizja kablowa, internet, telefon","balkon, taras",4/11,garaż/miejsce parkingowe
"Warszawa, Mokotów, Bokserska",549000,42,3,wtórny,1971,domofon / wideofon,balkon,3/10,
"Warszawa, Mokotów, Białej Floty",2499000,120,4,wtórny,2022-05-05,tak,taras,3/6,garaż/miejsce parkingowe
"Warszawa, Białołęka, Żeglugi Wiślanej",555000,55,3,wtórny,2013,monitoring / ochrona,,3/3,garaż/miejsce parkingowe
"Warszawa, Mokotów",630000,53,3,wtórny,1971,nie,balkon,9/10,
"Warszawa, Praga-Południe, Grochów, Osiecka",615000,46.4,2,wtórny,1998,,ogródek,parter/4,
"Warszawa, Białołęka, Skarbka z Gór",710700,70.1,3,wtórny,2010,monitoring / ochrona,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Mokotów",649000,46,3,wtórny,1970,nie,,10/10,
"Warszawa, Praga-Południe",588000,60,3,wtórny,2022-05-05,,,9/10,
"Warszawa, Mokotów",699000,63.7,3,wtórny,1983,nie,balkon,4/4,
"Warszawa, Żoliborz, Sady Żoliborskie",709000,56.2,2,wtórny,2014,tak,balkon,8/8,garaż/miejsce parkingowe
"Warszawa, Rembertów, Grawerska",575000,50,2,wtórny,plastikowe,piwnica,balkon,2/4,
"Warszawa, Ursynów",649000,47,2,wtórny,2000,nie,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Wola, Koło, Klecka",465000,45,2,wtórny,1955,nie,,3/3,
"Warszawa, Mokotów",809000,63.6,3,wtórny,2022-05-27,plastikowe,balkon,6/10,
"Warszawa, Wola",795000,62,2,wtórny,2022-07-05,plastikowe,balkon,8/17,garaż/miejsce parkingowe
"Warszawa, Mokotów",780000,67.4,4,wtórny,2022-05-27,plastikowe,balkon,4/10,
"Warszawa, Mokotów, Górny Mokotów",2200000,128.77,4,pierwotny,2022,tak,taras,8/8,garaż/miejsce parkingowe
"Warszawa, Ochota, ul. Karola Dickensa",440000,36,2,wtórny,blok,"domofon / wideofon, monitoring / ochrona",,4/4,
"Warszawa, Wola, Muranów, al. Aleja Jana Pawła II 68",740000,54.5,3,wtórny,1961,tak,balkon,1/9,
"Warszawa, Praga-Południe",409000,37,2,wtórny,blok,,balkon,parter/7,
"Warszawa, Śródmieście, Wałowa",615000,38.1,2,wtórny,1960,tak,,parter/8,
"Warszawa, Praga-Południe",589000,47,2,wtórny,1965,nie,,2/4,
"Warszawa, Wilanów, ul. Adama Branickiego",600000,42,2,wtórny,2017,"domofon / wideofon, monitoring / ochrona",balkon,1/4,
"Warszawa, Ursus",429000,33.2,1,wtórny,2006,"system alarmowy, monitoring / ochrona",,2/6,
"Warszawa, Bielany, Sokratesa",460000,26,1,wtórny,1976,tak,,6/10,
"Warszawa, Wilanów",1400000,81,3,wtórny,2015,monitoring / ochrona,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, Płochocińska",399953,47.22,3,pierwotny,2022-05-31,plastikowe,taras,1/3,garaż/miejsce parkingowe
"Warszawa, Wola",521200,32.8,1,wtórny,2009,"domofon / wideofon, monitoring / ochrona",balkon,parter/15,
"Warszawa, Śródmieście, Grzybowska",457000,27.1,1,wtórny,1972,tak,balkon,1/15,garaż/miejsce parkingowe
"Warszawa, Mokotów, Górny Mokotów",1028850,65.55,3,pierwotny,2023,tak,"ogródek, taras",parter/8,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Chodakowska",,84.1,4,,,,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,76.54,3,pierwotny,2023,"telewizja kablowa, internet",balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Nakielska",,66.46,3,pierwotny,2023,domofon / wideofon,balkon,2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,71.45,4,pierwotny,2023,tak,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,63.98,3,pierwotny,2022,"telewizja kablowa, internet",balkon,6,garaż/miejsce parkingowe
"Warszawa, Ursus",,36.19,2,pierwotny,2023,"internet, telefon",taras,parter/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Saska Kępa",2980000,294.8,7,wtórny,1932,nie,,1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Geodezyjna",549000,57,2,wtórny,2022-04-01,plastikowe,taras,2/3,
"Warszawa, Bemowo, Rosy Bailly",680000,64,3,wtórny,1989,wielka płyta,,2/8,
"Warszawa, Włochy, Aleje Jerozolimskie",949000,83,3,wtórny,2022-04-08,pom. użytkowe,,4/4,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Nowe Miasto, Józefa Lewartowskiego",680000,35,2,wtórny,1962,nie,balkon,3/4,
"Warszawa, Praga-Północ, Szmulowizna, Szwedzka",696000,50,2,pierwotny,2022-07-08,tak,balkon,5/6,garaż/miejsce parkingowe
"Warszawa, Targówek, Bródno, ul. Piotra Wysockiego 2",550000,53,3,wtórny,1962,nie,balkon,4/10,
"Warszawa, Włochy, ks. Juliana Chrościckiego",689000,56.85,3,wtórny,2022-03-01,plastikowe,balkon,5/5,
"Warszawa, Praga-Południe, Żupnicza",797000,47.34,2,wtórny,2018,monitoring / ochrona,"balkon, taras",5/11,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Miła",470000,26,1,wtórny,1965,nie,,1/4,
"Warszawa, Śródmieście, Pańska",680000,38,2,wtórny,1978,tak,balkon,5/10,
"Warszawa, Wesoła, ul. Marii Rodziewiczówny",,49.82,2,,,,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Arbuzowa",708000,59.04,3,wtórny,1985,monitoring / ochrona,,3/3,garaż/miejsce parkingowe
"Warszawa, Ochota, Stara Ochota",740000,39.24,2,wtórny,1935,nie,,parter/4,
"Warszawa, Ursus, Kolorowa",470500,47.1,3,wtórny,2022-12-30,plastikowe,,parter/4,
"Warszawa, Targówek, Bródno, Piotra Wysockiego",549000,53,3,wtórny,1976,tak,balkon,4/10,
"Warszawa, Śródmieście, Śródmieście Północne, Marszałkowska",695000,39,2,wtórny,2022-04-11,tak,,5/15,garaż/miejsce parkingowe
"Warszawa, Bemowo",970000,70,3,wtórny,2010,nie,balkon,2/7,
"Warszawa, Wola, Ogrodowa",580000,51,3,wtórny,2022-01-01,plastikowe,balkon,8/10,garaż/miejsce parkingowe
"Warszawa, Ursus, Skorosze, ul. Dzieci Warszawy 40C",749000,61.31,3,wtórny,2022,nie,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, Górny Mokotów",2200000,128.77,4,pierwotny,2022,tak,taras,8/8,garaż/miejsce parkingowe
"Warszawa, Rembertów, Stary Rembertów",390000,35.17,2,wtórny,2020,tak,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, Głębocka",695000,66.09,3,wtórny,2006,monitoring / ochrona,balkon,parter/3,
"Warszawa, Białołęka, Przejezdna",595000,52,3,wtórny,2022-07-07,plastikowe,"balkon, ogródek",parter/3,garaż/miejsce parkingowe
"Warszawa, Ochota, Władysława Korotyńskiego",599000,49.7,2,wtórny,1978,"lodówka, meble, piekarnik, kuchenka, pralka",balkon,&gt; 10/12,
"Warszawa, Ursynów, Aleja Komisji Edukacji Narodowej",1150000,71.6,3,wtórny,2013,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",,parter/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Dubieńska",374100,25.8,1,wtórny,1984,,,1/3,
"Warszawa, Wola, ul. Ludwiki",,61.71,3,,,,balkon,4/5,garaż/miejsce parkingowe
"ul. Herbu Oksza, Warszawa, mazowieckie",,53.34,3,,,,balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Dobra",1850000,118,4,wtórny,2022-04-12,drewniane,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Zamiany",870000,84.4,4,wtórny,1981,nie,balkon,3/3,
"Warszawa, Bemowo, ul. Wieśniacza",1192000,92.9,4,pierwotny,2024,tak,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Białołęka",495000,35.4,2,wtórny,2008,domofon / wideofon,taras,1/3,
"Warszawa, Białołęka, Tajemna",677000,66,3,wtórny,2022-04-27,plastikowe,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Bemowo",1115000,81,4,wtórny,2022-01-17,plastikowe,balkon,1,
"Warszawa, Śródmieście, Stare Miasto, ul. Piekarska",1599000,70,3,wtórny,1956,nie,,1/3,
"Warszawa, Targówek",494000,52,2,wtórny,2022-05-03,tak,balkon,parter/4,
"Warszawa, Wola, ul. Nakielska",,66.46,3,pierwotny,2023,domofon / wideofon,balkon,1,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,71.46,4,pierwotny,2023,tak,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Ursus",,39.41,2,pierwotny,2023,"internet, telefon",balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,65.4,3,pierwotny,2022,"telewizja kablowa, internet, telefon",balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Białołęka, Żerań",419000,29.28,1,wtórny,2020,monitoring / ochrona,ogródek,parter/5,
"Warszawa, Praga-Południe, Grochów, Ostrobramska",998000,119,5,wtórny,1990,nie,balkon,4/5,
"Warszawa, Ursus, ul. Posag 7 Panien",,58.86,3,pierwotny,2022,"telewizja kablowa, internet",balkon,7,garaż/miejsce parkingowe
"Warszawa, Białołęka",489000,61.3,3,wtórny,2000,monitoring / ochrona,,2/2,
"Warszawa, Ochota, Aleje Jerozolimskie",1425000,124.5,4,wtórny,2000,tak,balkon,5/14,garaż/miejsce parkingowe
"Warszawa, Ursus",436000,42.8,2,wtórny,1964,"piwnica, oddzielna kuchnia",balkon,1/4,
"Warszawa, Mokotów",559084,41.26,2,pierwotny,2022,"drzwi / okna antywłamaniowe, domofon / wideofon",balkon,2,garaż/miejsce parkingowe
"Warszawa, Mokotów",1028850,65.55,3,pierwotny,apartamentowiec,oddzielna kuchnia,ogródek,parter,garaż/miejsce parkingowe
"Warszawa, Bielany",1422869,126.68,4,pierwotny,2022,"drzwi / okna antywłamaniowe, domofon / wideofon","balkon, ogródek",parter,garaż/miejsce parkingowe
"Warszawa, Białołęka",331917,35.69,2,pierwotny,apartamentowiec,inne,balkon,1,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Saska Kępa, Międzynarodowa",620000,54.5,3,wtórny,1970,tak,balkon,8/10,
"Warszawa, Praga-Południe, al. Aleja Jerzego Waszyngtona",575000,46.4,2,wtórny,1955,nie,balkon,1/3,
"Warszawa, Śródmieście, Powiśle, ul. Leona Kruczkowskiego",596400,35.5,2,wtórny,1970,tak,,parter/9,
"Warszawa, Śródmieście, Jana Pawła II",510000,39.55,2,wtórny,blok,,,1/15,
"Warszawa, Wilanów, Kosiarzy",3750000,209.46,5,pierwotny,2022,tak,ogródek,parter/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,71.63,4,pierwotny,2023,tak,"ogródek, taras",parter/2,garaż/miejsce parkingowe
"Warszawa, Ursus",,31.53,2,pierwotny,2023,"internet, telefon",balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Wokalna",695000,63.4,3,wtórny,1978,"telewizja kablowa, internet",balkon,3/4,
"Warszawa, Mokotów",2620000,139,3,wtórny,2006,tak,"balkon, taras",parter/3,garaż/miejsce parkingowe
"Warszawa, Włochy",1050000,75,4,wtórny,2017,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,65.4,3,pierwotny,2022,"telewizja kablowa, internet, telefon",balkon,2/7,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Stare Miasto",940000,58,2,wtórny,1953,"piwnica, oddzielna kuchnia",,3/3,
"Warszawa, Wilanów",970000,60,2,wtórny,2013,"system alarmowy, monitoring / ochrona",ogródek,parter/3,garaż/miejsce parkingowe
"Warszawa, Targówek, ul. Aleksandra Gajkowicza",658000,54.8,3,wtórny,1978,tak,balkon,1/10,
"Warszawa, Ochota",1440000,90,4,wtórny,1938,tak,,parter/4,
"Warszawa, Mokotów",322000,24,1,wtórny,1950,,,,
"Warszawa, Śródmieście",730000,33.5,1,wtórny,1938,tak,,5/6,
"Warszawa, Ochota, ul. Włodarzewska",1110000,74,3,wtórny,2000,internet,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Mokotów",445000,28.5,2,wtórny,1970,nie,,7/16,
"Warszawa, Białołęka, ul. Warzelnicza 7",,71.63,4,pierwotny,2023,tak,"ogródek, taras",parter/2,garaż/miejsce parkingowe
"Warszawa, Ursus",,39.5,2,pierwotny,2023,"internet, telefon",balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,65.4,3,pierwotny,2022,"telewizja kablowa, internet, telefon",balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,55.15,3,pierwotny,2023,tak,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,40.82,2,pierwotny,2023,tak,"ogródek, taras",parter/2,garaż/miejsce parkingowe
"Warszawa, Wilanów, Sarmacka",755000,53.4,2,wtórny,blok,,,,
"Warszawa, Białołęka, Tarchomin, Pomorska",725000,74,3,wtórny,2007,,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Żerań, Modlińska",699000,65,3,wtórny,2010,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Bemowo, Widawska",855000,66.7,3,wtórny,1999,"telewizja kablowa, internet",,2/4,
"Warszawa, Mokotów",2100000,138,3,wtórny,2001,telewizja kablowa,balkon,3/12,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Saska Kępa",575000,47,3,wtórny,1972,nie,,parter/4,
"Warszawa, Ursynów, al. Aleja Wyścigowa",1140000,72.9,3,wtórny,2015,tak,balkon,4/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, Edmunda Jana Osmańczyka",920000,72.8,3,wtórny,2006,monitoring / ochrona,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Mokotów",575000,48,2,wtórny,1952,piwnica,,parter/4,
"Warszawa, Targówek",515000,54,3,wtórny,1978,,balkon,7/10,
"Warszawa, Ochota",470000,34,1,wtórny,2006,nie,,parter/5,
"Warszawa, Ursus",,38.89,2,pierwotny,2021,tak,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,65.4,3,pierwotny,2022,"telewizja kablowa, internet, telefon",balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Wesoła, ul. Fabryczna",446595,40.57,2,pierwotny,2022,domofon / wideofon,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Ruczaj 117 D-ZB",568735,66.91,2,pierwotny,2019,,balkon,2,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",350000,26,1,wtórny,1980,nie,,2,
"Warszawa, Żoliborz, Przasnyska",880000,49,2,wtórny,apartamentowiec,,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Wola, Smocza",415000,26.4,1,wtórny,1997,nie,,4/9,
"Warszawa, Targówek, Bródno, Suwalska",520000,47,3,wtórny,1970,"piwnica, oddzielna kuchnia",balkon,2/4,
"Warszawa, Praga-Południe, Grochów, Al. St. Zjednoczonych",630000,48.6,2,wtórny,2008,tak,balkon,1/10,
